"search-number","evaluation","exploration-probability*","exploration-radius*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"2","465","0.04","5.15","744900.3984267277","3","784140.0238408921","778736.2159544409"
"2","468","0.86","10.93","463965.39521744446","3","784140.0238408921","778736.2159544409"
"2","471","0","9.700000000000001","-438000","3","784140.0238408921","778736.2159544409"
"2","474","0.05","10.47","732867.9888860438","3","784140.0238408921","778736.2159544409"
"2","477","0.05","5.9","728688.5759859261","3","784140.0238408921","778736.2159544409"
"2","480","0.03","9.92","767436.2169613716","3","784140.0238408921","778736.2159544409"
"2","483","0.02","2.1500000000000004","616155.4360912117","3","784140.0238408921","778736.2159544409"
"2","486","0.04","3.18","695789.7762669517","3","784140.0238408921","778736.2159544409"
"2","489","0.02","5.99","724472.6924434416","3","784140.0238408921","778736.2159544409"
"2","492","0.03","4.92","732647.7728921775","3","784140.0238408921","778736.2159544409"
"2","495","0.05","4.32","690549.083380342","3","784140.0238408921","778736.2159544409"
"2","498","0.04","9.44","771884.7797508873","3","784140.0238408921","778736.2159544409"
"2","501","0.02","2.1","543964.3272903374","3","784140.0238408921","778736.2159544409"
"2","504","0.03","1.76","667900.374231528","3","784140.0238408921","778736.2159544409"
"2","507","0.03","7.1000000000000005","771335.8398643071","3","784140.0238408921","778736.2159544409"
"2","510","0.6","6.29","471793.9276856138","3","784140.0238408921","778736.2159544409"
"2","513","0.03","7.09","760451.4453022148","3","784140.0238408921","778736.2159544409"
"2","516","0.12","3.18","568014.7746367593","3","784140.0238408921","778736.2159544409"
"2","519","0.05","10.22","725110.1955314474","3","784140.0238408921","778736.2159544409"
"2","522","0.04","10.950000000000001","768083.4098845652","3","784140.0238408921","778736.2159544409"
"3","3","0.39","4.67","482759.1973940151","3","482759.1973940151","481877.16398812673"
"3","6","0.09","7.59","630170.0854098462","3","630170.0854098462","613525.3972917198"
"3","9","0.28","9.53","494635.0627166313","3","630170.0854098462","613525.3972917198"
"3","12","0.28","8.440000000000001","497157.5767160889","3","630170.0854098462","613525.3972917198"
"3","15","0.9500000000000001","3.24","459152.34198512597","3","630170.0854098462","613525.3972917198"
"3","18","0.56","1.4","475074.7184750331","3","630170.0854098462","613525.3972917198"
"3","21","0.34","6.96","488248.5601534089","3","630170.0854098462","613525.3972917198"
"3","24","0.97","1.15","455331.540146722","3","630170.0854098462","613525.3972917198"
"3","27","0.05","2.77","705069.575401043","3","705069.575401043","669801.2180090685"
"3","30","0.72","8.81","467055.0078589827","3","705069.575401043","669801.2180090685"
"3","33","0.99","8.620000000000001","463329.3051127519","3","705069.575401043","669801.2180090685"
"3","36","0.44","7.44","479562.8668289785","3","705069.575401043","669801.2180090685"
"3","39","0.03","9.4","778787.0071815616","3","778787.0071815616","772109.3287730037"
"3","42","0.11","1.9500000000000002","558880.6683848392","3","778787.0071815616","772109.3287730037"
"3","45","0.09","7.55","613756.432606116","3","778787.0071815616","772109.3287730037"
"3","48","0.81","3.64","466398.19561183575","3","778787.0071815616","772109.3287730037"
"3","51","0.59","5.33","472388.54125204263","3","778787.0071815616","772109.3287730037"
"3","54","0.27","2.9000000000000004","499121.54183495","3","778787.0071815616","772109.3287730037"
"3","57","0.63","7.11","469505.40817143576","3","778787.0071815616","772109.3287730037"
"3","60","0.85","5.32","465800.0772337583","3","778787.0071815616","772109.3287730037"
"3","63","0.44","5.79","480539.51039178483","3","778787.0071815616","772109.3287730037"
"3","66","0.43","4.48","480133.25191293255","3","778787.0071815616","772109.3287730037"
"3","69","0.48","4.59","479113.96874631685","3","778787.0071815616","772109.3287730037"
"3","72","0.59","2.6500000000000004","475915.04435038916","3","778787.0071815616","772109.3287730037"
"3","75","0.61","9.700000000000001","469869.80079675274","3","778787.0071815616","772109.3287730037"
"3","78","0.18","10.11","525382.2610614648","3","778787.0071815616","772109.3287730037"
"3","81","0.85","3.61","461641.0462564191","3","778787.0071815616","772109.3287730037"
"3","84","0.33","8.15","486205.06767960807","3","778787.0071815616","772109.3287730037"
"3","87","0.37","3.75","485146.19522064296","3","778787.0071815616","772109.3287730037"
"3","90","0.13","6.21","564552.5635663042","3","778787.0071815616","772109.3287730037"
"3","93","0.14","9.14","549802.1601365209","3","778787.0071815616","772109.3287730037"
"3","96","0.59","2.13","474157.4604671912","3","778787.0071815616","772109.3287730037"
"3","99","0.59","6.05","472326.2211490705","3","778787.0071815616","772109.3287730037"
"3","102","0.09","5.93","629046.9694408503","3","778787.0071815616","772109.3287730037"
"3","105","0.36","8.07","486594.6998944742","3","778787.0071815616","772109.3287730037"
"3","108","0.28","2.5","493299.90736164973","3","778787.0071815616","772109.3287730037"
"3","111","0.29","10.49","492771.1610600573","3","778787.0071815616","772109.3287730037"
"3","114","0.22","6.95","515306.03653872106","3","778787.0071815616","772109.3287730037"
"3","117","0.72","2.26","471681.1788279691","3","778787.0071815616","772109.3287730037"
"3","120","0.1","2.85","595022.4352125757","3","778787.0071815616","772109.3287730037"
"3","123","0.2","8.3","519361.3219080802","3","778787.0071815616","772109.3287730037"
"3","126","0.8200000000000001","3.82","464500.96536147146","3","778787.0071815616","772109.3287730037"
"3","129","0.46","5.82","479832.16027651826","3","778787.0071815616","772109.3287730037"
"3","132","0.9400000000000001","7.55","462869.346202106","3","778787.0071815616","772109.3287730037"
"3","135","0.65","4.24","470572.0663826287","3","778787.0071815616","772109.3287730037"
"3","138","0.65","7.55","469442.0860470715","3","778787.0071815616","772109.3287730037"
"3","141","0.35000000000000003","2.24","486888.15338123357","3","778787.0071815616","772109.3287730037"
"3","144","0.1","9.31","603261.3131664816","3","778787.0071815616","772109.3287730037"
"3","147","0.85","3.44","462698.39039273333","3","778787.0071815616","772109.3287730037"
"3","150","0.25","3.21","502100.8609601483","3","778787.0071815616","772109.3287730037"
"3","153","0.09","4.92","609654.5179668333","3","778787.0071815616","772109.3287730037"
"3","156","0.13","6.34","564091.7841275656","3","778787.0071815616","772109.3287730037"
"3","159","0.62","9.2","469758.6905826463","3","778787.0071815616","772109.3287730037"
"3","162","0.14","8.21","553607.9739384402","3","778787.0071815616","772109.3287730037"
"3","165","0.6","7.71","472133.0325108622","3","778787.0071815616","772109.3287730037"
"3","168","0.39","9.16","482453.1282664653","3","778787.0071815616","772109.3287730037"
"3","171","0.06","7.5200000000000005","704155.2006521048","3","778787.0071815616","772109.3287730037"
"3","174","0.28","8.91","497078.95602101943","3","778787.0071815616","772109.3287730037"
"3","177","0.11","5.93","580881.3344154377","3","778787.0071815616","772109.3287730037"
"3","180","0.09","5.71","609075.0554915161","3","778787.0071815616","772109.3287730037"
"3","183","0.11","10.28","593726.3746809294","3","778787.0071815616","772109.3287730037"
"3","186","0.28","3.96","497531.06866528984","3","778787.0071815616","772109.3287730037"
"3","189","0.26","2.5","493101.0711872291","3","778787.0071815616","772109.3287730037"
"3","192","0.28","10.65","495600.8525240155","3","778787.0071815616","772109.3287730037"
"3","195","0.28","9.4","495946.45970355463","3","778787.0071815616","772109.3287730037"
"3","198","0.03","2.24","718578.4640705691","3","778787.0071815616","772109.3287730037"
"3","201","0.45","7.44","479078.41596698324","3","778787.0071815616","772109.3287730037"
"3","204","0.67","7.59","468714.14368213847","3","778787.0071815616","772109.3287730037"
"3","207","0.25","9.01","501603.2653598714","3","778787.0071815616","772109.3287730037"
"3","210","0.1","3.2","591482.0592127619","3","778787.0071815616","772109.3287730037"
"3","213","0.11","5.79","579962.0205955238","3","778787.0071815616","772109.3287730037"
"3","216","0.44","1.9500000000000002","481441.7249173227","3","778787.0071815616","772109.3287730037"
"3","219","0.22","1.8","508156.7421084863","3","778787.0071815616","772109.3287730037"
"3","222","0.56","6.5200000000000005","474317.5332837479","3","778787.0071815616","772109.3287730037"
"3","225","0.49","9.41","473232.8199339912","3","778787.0071815616","772109.3287730037"
"3","228","0.03","6.3500000000000005","746598.6412830781","3","778787.0071815616","772109.3287730037"
"3","231","0.29","2.9000000000000004","493448.74884450267","3","778787.0071815616","772109.3287730037"
"3","234","0.27","6.86","500758.77052799985","3","778787.0071815616","772109.3287730037"
"3","237","0.1","7.59","605569.0810329994","3","778787.0071815616","772109.3287730037"
"3","240","0.06","9.31","693589.1380736578","3","778787.0071815616","772109.3287730037"
"3","243","0.28","2.05","493866.1099427635","3","778787.0071815616","772109.3287730037"
"3","246","0.1","8.04","596951.141950516","3","778787.0071815616","772109.3287730037"
"3","249","0.14","9.13","553567.0642701107","3","778787.0071815616","772109.3287730037"
"3","252","0.74","2.85","466846.0495465721","3","778787.0071815616","772109.3287730037"
"3","255","0.09","6.95","624513.7687772783","3","778787.0071815616","772109.3287730037"
"3","258","0.13","6.26","553449.8955571515","3","778787.0071815616","772109.3287730037"
"3","261","0.11","2.24","561316.8726709058","3","778787.0071815616","772109.3287730037"
"3","264","0.02","10.28","761572.0071484945","3","778787.0071815616","772109.3287730037"
"3","267","0.11","7.55","575992.0865633022","3","778787.0071815616","772109.3287730037"
"3","270","0.09","1.9500000000000002","577494.0871283518","3","778787.0071815616","772109.3287730037"
"3","273","0.03","1.72","696371.222342055","3","778787.0071815616","772109.3287730037"
"3","276","0.11","9.63","572062.542075011","3","778787.0071815616","772109.3287730037"
"3","279","0.03","4.92","749902.575782897","3","778787.0071815616","772109.3287730037"
"3","282","0.21","5.83","514895.1118461582","3","778787.0071815616","772109.3287730037"
"3","285","0.75","8.05","466136.29657860944","3","778787.0071815616","772109.3287730037"
"3","288","0.06","4.96","684025.6738460752","3","778787.0071815616","772109.3287730037"
"3","291","0.09","8.49","619610.8765829928","3","778787.0071815616","772109.3287730037"
"3","294","0.6","9.31","469504.8020795305","3","778787.0071815616","772109.3287730037"
"3","297","0.09","9.4","613944.169124758","3","778787.0071815616","772109.3287730037"
"3","300","0.1","9.46","597097.4603577848","3","778787.0071815616","772109.3287730037"
"3","303","0.04","2.84","714166.2303574529","3","778787.0071815616","772109.3287730037"
"3","306","0.1","2.63","591991.2057778939","3","778787.0071815616","772109.3287730037"
"3","309","0.1","2.98","578783.6002755897","3","778787.0071815616","772109.3287730037"
"3","312","0.03","5.39","744940.9638448703","3","778787.0071815616","772109.3287730037"
"3","315","0.09","9.08","609199.5731541342","3","778787.0071815616","772109.3287730037"
"3","318","0.1","4.92","598798.8898691499","3","778787.0071815616","772109.3287730037"
"3","321","0.1","2.77","582950.106481833","3","778787.0071815616","772109.3287730037"
"3","324","0.05","2.85","703777.0685835382","3","778787.0071815616","772109.3287730037"
"3","327","0.03","6.08","745236.5786970233","3","778787.0071815616","772109.3287730037"
"3","330","0.2","2.09","516997.6312256816","3","778787.0071815616","772109.3287730037"
"3","333","0.05","5.93","726238.6977022194","3","778787.0071815616","772109.3287730037"
"3","336","0.09","4.34","614148.5739820168","3","778787.0071815616","772109.3287730037"
"3","339","0.11","9.45","575981.7318054588","3","778787.0071815616","772109.3287730037"
"3","342","0.05","10.290000000000001","730979.4934433671","3","778787.0071815616","772109.3287730037"
"3","345","0.09","10.64","611478.2429330191","3","778787.0071815616","772109.3287730037"
"3","348","0.28","5.24","494950.5839845496","3","778787.0071815616","772109.3287730037"
"3","351","0.11","7.07","582367.9599134581","3","778787.0071815616","772109.3287730037"
"3","354","0","9.4","-438000","3","778787.0071815616","772109.3287730037"
"3","357","0.06","7.51","685749.7085077516","3","778787.0071815616","772109.3287730037"
"3","360","0.09","7.4","612332.5907908992","3","778787.0071815616","772109.3287730037"
"3","363","0.03","4.28","742778.9127046395","3","778787.0071815616","772109.3287730037"
"3","366","0.09","10.83","612685.1873974459","3","778787.0071815616","772109.3287730037"
"3","369","0.06","2.95","676771.3665453655","3","778787.0071815616","772109.3287730037"
"3","372","0.21","4.93","518459.8359906526","3","778787.0071815616","772109.3287730037"
"3","375","0.02","5.16","698042.3606281546","3","778787.0071815616","772109.3287730037"
"3","378","0.03","9.27","770404.6923228699","3","778787.0071815616","772109.3287730037"
"3","381","0.03","1.9500000000000002","609587.4149747031","3","778787.0071815616","772109.3287730037"
"3","384","0.03","5.16","723831.7494171798","3","778787.0071815616","772109.3287730037"
"3","387","0.6","2.84","474810.1574814467","3","778787.0071815616","772109.3287730037"
"3","390","0.04","5.39","743537.6942078903","3","778787.0071815616","772109.3287730037"
"3","393","0.53","4.48","475434.22746004676","3","778787.0071815616","772109.3287730037"
"3","396","0.04","6.08","729477.2289899219","3","778787.0071815616","772109.3287730037"
"3","399","0.03","2.84","680837.9932844616","3","778787.0071815616","772109.3287730037"
"3","402","0.05","8.42","732268.3471786295","3","778787.0071815616","772109.3287730037"
"3","405","0.09","2.7800000000000002","610620.8487746232","3","778787.0071815616","772109.3287730037"
"3","408","0.03","10.52","781756.0973202838","3","781756.0973202838","782601.4840598148"
"3","411","0.08","9.43","628036.0892949171","3","781756.0973202838","782601.4840598148"
"3","414","0.05","9.620000000000001","723409.2005119029","3","781756.0973202838","782601.4840598148"
"3","417","0.03","10.51","783427.5537771592","3","783427.5537771592","774330.8565393281"
"3","420","0.1","7.95","616107.2725963952","3","783427.5537771592","774330.8565393281"
"3","423","0.03","9.46","764471.4050269454","3","783427.5537771592","774330.8565393281"
"3","426","0.09","2.6799999999999997","614136.1451710853","3","783427.5537771592","774330.8565393281"
"3","429","0.09","5.41","604987.8061334015","3","783427.5537771592","774330.8565393281"
"3","432","0.03","9.41","768942.3718260826","3","783427.5537771592","774330.8565393281"
"3","435","0.86","9.4","465748.0020257916","3","783427.5537771592","774330.8565393281"
"3","438","0.03","9.43","776837.9331431204","3","783427.5537771592","774330.8565393281"
"3","441","0.12","9.4","563697.28312997","3","783427.5537771592","774330.8565393281"
"3","444","0.03","7.95","768297.7377395271","3","783427.5537771592","774330.8565393281"
"3","447","0.05","10.58","721118.4182138788","3","783427.5537771592","774330.8565393281"
"3","450","0.03","7","766412.7696421827","3","783427.5537771592","774330.8565393281"
"3","453","0.86","8.440000000000001","465248.37530523445","3","783427.5537771592","774330.8565393281"
"3","456","0.09","10.73","607629.1322735004","3","783427.5537771592","774330.8565393281"
"3","459","0.03","5.68","766048.5861684293","3","783427.5537771592","774330.8565393281"
"3","462","0.12","9.43","563050.3501752914","3","783427.5537771592","774330.8565393281"
"3","465","0.75","8.43","466952.79359568487","3","783427.5537771592","774330.8565393281"
"3","468","0.05","9.41","728303.7408011956","3","783427.5537771592","774330.8565393281"
"3","471","0.09","10.51","619337.1399252418","3","783427.5537771592","774330.8565393281"
"3","474","0.03","9.39","783228.7408806445","3","783427.5537771592","774330.8565393281"
"3","477","0.09","9.870000000000001","619860.2268993206","3","783427.5537771592","774330.8565393281"
"3","480","0.07","9.31","676473.9001389652","3","783427.5537771592","774330.8565393281"
"3","483","0.02","10.51","755489.1161999075","3","783427.5537771592","774330.8565393281"
"3","486","0.04","7.95","768168.6231869431","3","783427.5537771592","774330.8565393281"
"3","489","0.5700000000000001","9.28","470982.83634412516","3","783427.5537771592","774330.8565393281"
"3","492","0.03","5.4","753833.493733372","3","783427.5537771592","774330.8565393281"
"3","495","0.03","9.31","776220.449343026","3","783427.5537771592","774330.8565393281"
"3","498","0.06","2.84","656165.0776495876","3","783427.5537771592","774330.8565393281"
"3","501","0.03","8.42","773482.2238323131","3","783427.5537771592","774330.8565393281"
"3","504","0.05","10.5","731015.9781649951","3","783427.5537771592","774330.8565393281"
"3","507","0.03","9.47","777073.2188880398","3","783427.5537771592","774330.8565393281"
"3","510","0.04","9.41","762183.0675689317","3","783427.5537771592","774330.8565393281"
"3","513","0","9.27","-438000","3","783427.5537771592","774330.8565393281"
"3","516","0.02","7.95","751959.7065528017","3","783427.5537771592","774330.8565393281"
"3","519","0.04","9.4","749442.6666053614","3","783427.5537771592","774330.8565393281"
"3","522","0.28","10.51","496423.96037736954","3","783427.5537771592","774330.8565393281"
"3","525","0.86","4.28","466074.5813101523","3","783427.5537771592","774330.8565393281"
"3","528","0","7.95","-438000","3","783427.5537771592","774330.8565393281"
"3","531","0.04","10.52","772136.3104994325","3","783427.5537771592","774330.8565393281"
"3","534","0.03","10.48","771533.3601303218","3","783427.5537771592","774330.8565393281"
"4","3","0.97","9.91","463500.9506431006","3","463500.9506431006","464532.45272825134"
"4","6","0.37","9.040000000000001","484458.65644647647","3","484458.65644647647","483173.9669058241"
"4","9","0.9","6.45","465465.23723682103","3","484458.65644647647","483173.9669058241"
"4","12","0.32","1.76","490039.13877618714","3","490039.13877618714","488834.61796956434"
"4","15","0.25","7.08","502618.0943505159","3","502618.0943505159","505183.3497336394"
"4","18","0.1","2.08","592464.3778303728","3","592464.3778303728","577492.1732884843"
"4","21","0.99","7.71","463581.92479462596","3","592464.3778303728","577492.1732884843"
"4","24","0.93","2.2800000000000002","461697.013441162","3","592464.3778303728","577492.1732884843"
"4","27","0.6","1.08","482083.23970750504","3","592464.3778303728","577492.1732884843"
"4","30","0.08","1.55","603085.1337298197","3","603085.1337298197","622142.473603468"
"4","33","0.29","3.08","500111.71627711126","3","603085.1337298197","622142.473603468"
"4","36","0.52","8.2","473146.766184553","3","603085.1337298197","622142.473603468"
"4","39","0.9400000000000001","2.1799999999999997","462699.0556315964","3","603085.1337298197","622142.473603468"
"4","42","0.86","6.03","466305.48898172966","3","603085.1337298197","622142.473603468"
"4","45","0.3","10.57","489456.26567991497","3","603085.1337298197","622142.473603468"
"4","48","0.07","5.2","655132.0505946842","3","655132.0505946842","661178.0196174011"
"4","51","0","4.12","-438000","3","655132.0505946842","661178.0196174011"
"4","54","0.25","9.84","502064.2041930727","3","655132.0505946842","661178.0196174011"
"4","57","0.51","7.75","475172.0506101111","3","655132.0505946842","661178.0196174011"
"4","60","0.93","4.93","462938.9159377629","3","655132.0505946842","661178.0196174011"
"4","63","0.8200000000000001","5.61","467305.76854561333","3","655132.0505946842","661178.0196174011"
"4","66","0.32","2.73","493771.02987706754","3","655132.0505946842","661178.0196174011"
"4","69","0.72","5.42","469158.89381603786","3","655132.0505946842","661178.0196174011"
"4","72","0.49","3.67","476061.6134501871","3","655132.0505946842","661178.0196174011"
"4","75","0.46","6.88","477112.5561919914","3","655132.0505946842","661178.0196174011"
"4","78","0.03","4.4","730356.5122122843","3","730356.5122122843","736931.6028197685"
"4","81","0.37","3.23","484458.13014209596","3","730356.5122122843","736931.6028197685"
"4","84","0.2","2.3200000000000003","515048.2312781952","3","730356.5122122843","736931.6028197685"
"4","87","0.56","10.57","470421.6824507353","3","730356.5122122843","736931.6028197685"
"4","90","0.76","2.27","468951.6140011098","3","730356.5122122843","736931.6028197685"
"4","93","0.71","1.99","467652.7339759764","3","730356.5122122843","736931.6028197685"
"4","96","0.41000000000000003","3.92","480715.90593645535","3","730356.5122122843","736931.6028197685"
"4","99","0.63","10.02","468904.7242972948","3","730356.5122122843","736931.6028197685"
"4","102","0.74","6.5","468360.2811147794","3","730356.5122122843","736931.6028197685"
"4","105","0.28","6.29","496350.4148749523","3","730356.5122122843","736931.6028197685"
"4","108","0.32","10.78","487469.9965438003","3","730356.5122122843","736931.6028197685"
"4","111","0.61","1.78","471576.4938820127","3","730356.5122122843","736931.6028197685"
"4","114","0.53","4.859999999999999","472866.82813004823","3","730356.5122122843","736931.6028197685"
"4","117","0.22","9.52","509782.14293664583","3","730356.5122122843","736931.6028197685"
"4","120","1","6.12","462782.7265673313","3","730356.5122122843","736931.6028197685"
"4","123","0.5700000000000001","1.1400000000000001","479968.7637082583","3","730356.5122122843","736931.6028197685"
"4","126","0.97","1.15","453564.3360547984","3","730356.5122122843","736931.6028197685"
"4","129","0.51","9.44","472997.11869421176","3","730356.5122122843","736931.6028197685"
"4","132","0.87","3.67","463670.77645274135","3","730356.5122122843","736931.6028197685"
"4","135","0.24","7.5600000000000005","504557.5890553159","3","730356.5122122843","736931.6028197685"
"4","138","0.48","8.219999999999999","476493.5530901686","3","730356.5122122843","736931.6028197685"
"4","141","0.68","7.8500000000000005","469215.2682526254","3","730356.5122122843","736931.6028197685"
"4","144","0.49","3.83","476438.7785669164","3","730356.5122122843","736931.6028197685"
"4","147","0.76","9.85","465532.345646626","3","730356.5122122843","736931.6028197685"
"4","150","0.11","2.92","571049.0951340203","3","730356.5122122843","736931.6028197685"
"4","153","0.01","10.57","611984.5893019963","3","730356.5122122843","736931.6028197685"
"4","156","0.19","9.07","524484.2309157563","3","730356.5122122843","736931.6028197685"
"4","159","0.37","6.29","486493.48722304514","3","730356.5122122843","736931.6028197685"
"4","162","0.12","4.4","570344.5983385794","3","730356.5122122843","736931.6028197685"
"4","165","0.27","7.5600000000000005","492348.28821155126","3","730356.5122122843","736931.6028197685"
"4","168","0.2","5.5600000000000005","517960.4997427733","3","730356.5122122843","736931.6028197685"
"4","171","0.08","2.3200000000000003","605742.816955181","3","730356.5122122843","736931.6028197685"
"4","174","0.1","2.0700000000000003","573757.6085446235","3","730356.5122122843","736931.6028197685"
"4","177","0.29","2.75","494196.6622627231","3","730356.5122122843","736931.6028197685"
"4","180","0.56","3.92","473103.79181995685","3","730356.5122122843","736931.6028197685"
"4","183","0.15","2.99","543742.7589132172","3","730356.5122122843","736931.6028197685"
"4","186","0.41000000000000003","1.12","484344.52521747426","3","730356.5122122843","736931.6028197685"
"4","189","0.5700000000000001","3.94","471878.83494916203","3","730356.5122122843","736931.6028197685"
"4","192","0.36","1.76","489786.8815040025","3","730356.5122122843","736931.6028197685"
"4","195","0.32","9.040000000000001","487286.04589174903","3","730356.5122122843","736931.6028197685"
"4","198","0.97","2","455783.8080985548","3","730356.5122122843","736931.6028197685"
"4","201","0.11","9.82","591355.30754687","3","730356.5122122843","736931.6028197685"
"4","204","0.1","1.12","588563.5200236375","3","730356.5122122843","736931.6028197685"
"4","207","0.5700000000000001","2.09","474416.6780736383","3","730356.5122122843","736931.6028197685"
"4","210","0.08","2.92","640134.4665489598","3","730356.5122122843","736931.6028197685"
"4","213","0.11","1.55","565396.8571141787","3","730356.5122122843","736931.6028197685"
"4","216","0.15","9.53","541750.9557739603","3","730356.5122122843","736931.6028197685"
"4","219","0.27","9.84","495188.0497667091","3","730356.5122122843","736931.6028197685"
"4","222","0.32","2.33","491032.3992701134","3","730356.5122122843","736931.6028197685"
"4","225","0.2","10.790000000000001","517870.1097630945","3","730356.5122122843","736931.6028197685"
"4","228","0.78","5.2","466399.9438064675","3","730356.5122122843","736931.6028197685"
"4","231","0.39","3.67","482724.4118906054","3","730356.5122122843","736931.6028197685"
"4","234","0.35000000000000003","1.07","489120.93901257636","3","730356.5122122843","736931.6028197685"
"4","237","0.41000000000000003","5.75","484078.6494647784","3","730356.5122122843","736931.6028197685"
"4","240","0.56","1.55","478022.62723847333","3","730356.5122122843","736931.6028197685"
"4","243","0.18","3.08","528172.603429256","3","730356.5122122843","736931.6028197685"
"4","246","0.48","9.13","475033.10519819724","3","730356.5122122843","736931.6028197685"
"4","249","0.17","10.57","535428.761960553","3","730356.5122122843","736931.6028197685"
"4","252","0.22","9.53","508589.0167805906","3","730356.5122122843","736931.6028197685"
"4","255","0.16","3.23","535264.3229474766","3","730356.5122122843","736931.6028197685"
"4","258","0.24","7.03","507166.7378694685","3","730356.5122122843","736931.6028197685"
"4","261","0.05","2.08","646385.7801448564","3","730356.5122122843","736931.6028197685"
"4","264","0.22","7.08","512323.62825461273","3","730356.5122122843","736931.6028197685"
"4","267","0.03","3.35","720088.35816113","3","730356.5122122843","736931.6028197685"
"4","270","0.32","4.25","492697.3033965617","3","730356.5122122843","736931.6028197685"
"4","273","0.02","1.19","426225.6146421018","3","730356.5122122843","736931.6028197685"
"4","276","0.1","10.08","595790.2299907458","3","730356.5122122843","736931.6028197685"
"4","279","0.08","1.04","593964.8646900246","3","730356.5122122843","736931.6028197685"
"4","282","0.1","2.4000000000000004","587253.523248701","3","730356.5122122843","736931.6028197685"
"4","285","0.11","9.61","585427.8516865135","3","730356.5122122843","736931.6028197685"
"4","288","0.29","9.8","491340.77349389857","3","730356.5122122843","736931.6028197685"
"4","291","0.11","1.72","567638.6353706749","3","730356.5122122843","736931.6028197685"
"4","294","0.05","1.31","600392.9976319812","3","730356.5122122843","736931.6028197685"
"4","297","0.03","1.12","442774.75285705604","3","730356.5122122843","736931.6028197685"
"4","300","0.1","5.2700000000000005","595534.4735322901","3","730356.5122122843","736931.6028197685"
"4","303","0.07","1.3599999999999999","604072.4476082999","3","730356.5122122843","736931.6028197685"
"4","306","0.11","4.1899999999999995","586069.546393037","3","730356.5122122843","736931.6028197685"
"4","309","0.3","2.6100000000000003","502812.1616333228","3","730356.5122122843","736931.6028197685"
"4","312","0.02","10.57","738033.3995348621","3","738033.3995348621","760147.9516414042"
"4","315","0.67","9.53","467171.65133731806","3","738033.3995348621","760147.9516414042"
"4","318","0.41000000000000003","9.82","480896.0961254938","3","738033.3995348621","760147.9516414042"
"4","321","0.11","3.23","575914.2515574232","3","738033.3995348621","760147.9516414042"
"4","324","0.11","10.790000000000001","580661.664904675","3","738033.3995348621","760147.9516414042"
"4","327","0.03","2.71","712619.0557672327","3","738033.3995348621","760147.9516414042"
"4","330","0.2","9.45","516317.5452115833","3","738033.3995348621","760147.9516414042"
"4","333","0.08","4.1899999999999995","630995.349711771","3","738033.3995348621","760147.9516414042"
"4","336","0.03","3.12","710655.0152234551","3","738033.3995348621","760147.9516414042"
"4","339","0.11","9.84","584632.83998525","3","738033.3995348621","760147.9516414042"
"4","342","0.27","9.53","496203.1415363035","3","738033.3995348621","760147.9516414042"
"4","345","0","10.57","-438000","3","738033.3995348621","760147.9516414042"
"4","348","0.33","2.33","485067.33378418646","3","738033.3995348621","760147.9516414042"
"4","351","0.02","4.4","691258.7753837002","3","738033.3995348621","760147.9516414042"
"4","354","0.12","7.83","569338.0993170737","3","738033.3995348621","760147.9516414042"
"4","357","0.27","7.59","499745.70726188907","3","738033.3995348621","760147.9516414042"
"4","360","0.1","3.52","581165.5637601512","3","738033.3995348621","760147.9516414042"
"4","363","0.15","5.75","544077.5388434533","3","738033.3995348621","760147.9516414042"
"4","366","0.58","2.08","474511.15157160553","3","738033.3995348621","760147.9516414042"
"4","369","0.01","9.27","605673.0498097268","3","738033.3995348621","760147.9516414042"
"4","372","0.04","5.2","739721.6246935608","3","739721.6246935608","734378.6866031606"
"4","375","0.03","9.61","774843.5068375712","3","774843.5068375712","779368.3741395161"
"4","378","0.11","2.71","570852.2845536344","3","774843.5068375712","779368.3741395161"
"4","381","0","1.04","-438000","3","774843.5068375712","779368.3741395161"
"4","384","0.72","4.4","467875.5336826925","3","774843.5068375712","779368.3741395161"
"4","387","0.86","4.4","464123.1187316798","3","774843.5068375712","779368.3741395161"
"4","390","0.02","6.04","754426.1481126588","3","774843.5068375712","779368.3741395161"
"4","393","0.1","10.39","587196.4381556425","3","774843.5068375712","779368.3741395161"
"4","396","0.03","1.8399999999999999","709390.8924784256","3","774843.5068375712","779368.3741395161"
"4","399","0.11","3","568884.3073566199","3","774843.5068375712","779368.3741395161"
"4","402","0.03","9.27","779645.3867934746","3","779645.3867934746","776387.3676883442"
"4","405","0","2.48","-438000","3","779645.3867934746","776387.3676883442"
"4","408","0.01","3.52","568618.4234227537","3","779645.3867934746","776387.3676883442"
"4","411","0.03","10.8","773218.3986819629","3","779645.3867934746","776387.3676883442"
"4","414","0.1","9.27","594041.1591182919","3","779645.3867934746","776387.3676883442"
"4","417","0.02","3.52","669851.3827741168","3","779645.3867934746","776387.3676883442"
"4","420","0.62","10.57","468571.1680972767","3","779645.3867934746","776387.3676883442"
"4","423","0.13","1","536045.4044748804","3","779645.3867934746","776387.3676883442"
"4","426","0.05","10.93","740948.2023004363","3","779645.3867934746","776387.3676883442"
"4","429","0.6","2.79","466370.64003638434","3","779645.3867934746","776387.3676883442"
"4","432","0.1","6.96","605295.5517411885","3","779645.3867934746","776387.3676883442"
"4","435","0.03","5.2700000000000005","746985.3884815004","3","779645.3867934746","776387.3676883442"
